instance,parameter_set,generation,mean_best_so_far,std_best_so_far
la17,lower_mutation,13,824.5333333333333,9.807573897102506
la17,lower_mutation,14,822.3666666666667,9.568206452237728
la17,lower_mutation,15,821.4333333333333,9.57253014272263
la17,lower_mutation,16,820.8333333333334,9.214244345065671
la17,lower_mutation,17,819.2,9.222910005281264
la17,lower_mutation,18,818,9.362434107313819
la17,lower_mutation,19,817.8666666666667,9.317145238875417
la17,lower_mutation,20,816.6333333333333,9.466759753468187
la17,lower_mutation,21,814.8666666666667,9.936811857183242
la17,lower_mutation,22,813.3,9.920894008658417
la17,lower_mutation,23,812.5,9.814661797886698
la17,lower_mutation,24,812.1666666666666,9.899785206075775
la17,lower_mutation,25,811.9,9.760405587954802
la17,lower_mutation,26,811.3666666666667,9.215741156167054
la17,lower_mutation,27,811.3666666666667,9.215741156167054
la17,lower_mutation,28,810.9333333333333,9.093132434494967
la17,lower_mutation,29,809.7,8.481826413594234
la17,lower_mutation,30,809.5,8.224228294161268
la17,lower_mutation,31,808.6333333333333,8.121845099242657
la17,lower_mutation,32,808.4,8.13082682312114
la17,lower_mutation,33,808.3666666666667,8.036482904309842
la17,lower_mutation,34,808.3333333333334,8.082903768654761
la17,lower_mutation,35,808.2666666666667,7.9824520186397026
la17,lower_mutation,36,807.9,7.720773589970515
la17,lower_mutation,37,807.9,7.720773589970515
la17,lower_mutation,38,807.5333333333333,7.942610242940564
la17,lower_mutation,39,807.4,7.968039606604236
la17,lower_mutation,40,806.8,7.932473632545808
la17,lower_mutation,41,806.8,7.932473632545808
la17,lower_mutation,42,806.8,7.932473632545808
la17,lower_mutation,43,806.6666666666666,7.997125920510802
la17,lower_mutation,44,806.6666666666666,7.997125920510802
la17,lower_mutation,45,806.2666666666667,7.891214378523504
la17,lower_mutation,46,806.1666666666666,7.900603788944555
la17,lower_mutation,47,806.0666666666667,7.934791713726951
la17,lower_mutation,48,806.0333333333333,7.884875672311903
la17,lower_mutation,49,805.5333333333333,7.784747834745498
la17,lower_mutation,50,805.1333333333333,8.122906449996965
la17,lower_mutation,51,805.1333333333333,8.122906449996965
la17,lower_mutation,52,804.3666666666667,8.049344943719861
la17,lower_mutation,53,804.3666666666667,8.049344943719861
la17,lower_mutation,54,804.3666666666667,8.049344943719861
la17,lower_mutation,55,804.2333333333333,8.173478275889451
la17,lower_mutation,56,803.9333333333333,7.838601798849049
la17,lower_mutation,57,803.8333333333334,7.9484690928216
la17,lower_mutation,58,803.8333333333334,7.9484690928216
la17,lower_mutation,59,803.5666666666667,8.041630188708881
la17,lower_mutation,60,803.5666666666667,8.041630188708881
la17,lower_mutation,61,803.5666666666667,8.041630188708881
la17,lower_mutation,62,803.5666666666667,8.041630188708881
la17,lower_mutation,63,803.5666666666667,8.041630188708881
la17,lower_mutation,64,803.5666666666667,8.041630188708881
la17,lower_mutation,65,803.5666666666667,8.041630188708881
la17,lower_mutation,66,803.5666666666667,8.041630188708881
la17,lower_mutation,67,803.5666666666667,8.041630188708881
la17,lower_mutation,68,803.5666666666667,8.041630188708881
la17,lower_mutation,69,803.5666666666667,8.041630188708881
la17,lower_mutation,70,803.5666666666667,8.041630188708881
la17,lower_mutation,71,803.4666666666667,8.144104418633715
la17,lower_mutation,72,803.4,8.189985474282938
la17,lower_mutation,73,803.3333333333334,8.276819867946672
la17,lower_mutation,74,803.3333333333334,8.276819867946672
la17,lower_mutation,75,803.3333333333334,8.276819867946672
la17,lower_mutation,76,803.0666666666667,7.873715914284092
la17,lower_mutation,77,803.0666666666667,7.873715914284092
la17,lower_mutation,78,802.9666666666667,7.9458656928742135
la17,lower_mutation,79,802.9666666666667,7.9458656928742135
la17,lower_mutation,80,802.5,7.9209456070815705
la17,lower_mutation,81,802.5,7.9209456070815705
la17,lower_mutation,82,802.2333333333333,8.257424384834799
la17,lower_mutation,83,802.0333333333333,8.507535537365696
la17,lower_mutation,84,802.0333333333333,8.507535537365696
la17,lower_mutation,85,801.9333333333333,8.549786580652913
la17,lower_mutation,86,801.9333333333333,8.549786580652913
la17,lower_mutation,87,801.9333333333333,8.549786580652913
la17,lower_mutation,88,801.9333333333333,8.549786580652913
la17,lower_mutation,89,801.9333333333333,8.549786580652913
la17,lower_mutation,90,801.9333333333333,8.549786580652913
la17,lower_mutation,91,801.9333333333333,8.549786580652913
la17,lower_mutation,92,801.9333333333333,8.549786580652913
la17,lower_mutation,93,801.9333333333333,8.549786580652913
la17,lower_mutation,94,801.8,8.563756829481017
la17,lower_mutation,95,801.8,8.563756829481017
la17,lower_mutation,96,801.8,8.563756829481017
la17,lower_mutation,97,801.8,8.563756829481017
la17,lower_mutation,98,801.8,8.563756829481017
la17,lower_mutation,99,801.8,8.563756829481017
la17,lower_mutation,100,801.8,8.563756829481017
la17,lower_mutation,101,801.7333333333333,8.665959299160864
la17,lower_mutation,102,801.7333333333333,8.665959299160864
la17,lower_mutation,103,801.7333333333333,8.665959299160864
la17,lower_mutation,104,801.7333333333333,8.665959299160864
la17,lower_mutation,105,801.7333333333333,8.665959299160864
la17,lower_mutation,106,801.7333333333333,8.665959299160864
la17,lower_mutation,107,801.6,8.59671148031979
la17,lower_mutation,108,801.6,8.59671148031979
la17,lower_mutation,109,801.6,8.59671148031979
la17,lower_mutation,110,801.6,8.59671148031979
la17,lower_mutation,111,801.6,8.59671148031979
la17,lower_mutation,112,801.6,8.59671148031979
la17,lower_mutation,113,801.6,8.59671148031979
la17,lower_mutation,114,801.6,8.59671148031979
la17,lower_mutation,115,801.6,8.59671148031979
la17,lower_mutation,116,801.6,8.59671148031979
la17,lower_mutation,117,801.2666666666667,9.081748780908896
la17,lower_mutation,118,801.2666666666667,9.081748780908896
la17,lower_mutation,119,801.2666666666667,9.081748780908896
la17,lower_mutation,120,801.2666666666667,9.081748780908896
la17,lower_mutation,121,801.2666666666667,9.081748780908896
la17,lower_mutation,122,801.2666666666667,9.081748780908896
la17,lower_mutation,123,801.2666666666667,9.081748780908896
la17,lower_mutation,124,801.2666666666667,9.081748780908896
la17,lower_mutation,125,801.2666666666667,9.081748780908896
la17,lower_mutation,126,801.2666666666667,9.081748780908896
la17,lower_mutation,127,801.2666666666667,9.081748780908896
la17,lower_mutation,128,801.2666666666667,9.081748780908896
la17,lower_mutation,129,801.2666666666667,9.081748780908896
la17,lower_mutation,130,801.2666666666667,9.081748780908896
la17,lower_mutation,131,801.2666666666667,9.081748780908896
la17,lower_mutation,132,801.2333333333333,9.118693695516024
la17,lower_mutation,133,801.2333333333333,9.118693695516024
la17,lower_mutation,134,801.2333333333333,9.118693695516024
la17,lower_mutation,135,801.2333333333333,9.118693695516024
la17,lower_mutation,136,801.2333333333333,9.118693695516024
la17,lower_mutation,137,801.2333333333333,9.118693695516024
la17,lower_mutation,138,801.2333333333333,9.118693695516024
la17,lower_mutation,139,801.2333333333333,9.118693695516024
la17,lower_mutation,140,801.2333333333333,9.118693695516024
la17,lower_mutation,141,801.2333333333333,9.118693695516024
la17,lower_mutation,142,801.2333333333333,9.118693695516024
la17,lower_mutation,143,801.1666666666666,9.217985917097948
la17,lower_mutation,144,801.1666666666666,9.217985917097948
la17,lower_mutation,145,801.1666666666666,9.217985917097948
la17,lower_mutation,146,801.1666666666666,9.217985917097948
la17,lower_mutation,147,801.1666666666666,9.217985917097948
la17,lower_mutation,148,801.1666666666666,9.217985917097948
la17,lower_mutation,149,801.1666666666666,9.217985917097948
la17,lower_mutation,150,801.1666666666666,9.217985917097948
la31,reference,0,1946.7666666666667,18.598634234865173
la31,reference,1,1929.8333333333333,22.62449593011862
la31,reference,2,1918.0666666666666,22.31581059022617
la31,reference,3,1911.4666666666667,18.86564718418536
la31,reference,4,1907.5333333333333,17.5847373738065
la31,reference,5,1903.4333333333334,17.42111943300001
la31,reference,6,1898.9,16.48269730186257
la31,reference,7,1896.8666666666666,15.466835116006996
la31,reference,8,1893.8666666666666,16.228398551312136
la31,reference,9,1887.5666666666666,16.147345961773265
la31,reference,10,1883.8333333333333,16.71894101029569
la31,reference,11,1879.6333333333334,14.91928475065961
la31,reference,12,1872.4333333333334,15.66168910900502
la31,reference,13,1867.0666666666666,18.478194667253604
la31,reference,14,1863.2,18.755045298210586
la31,reference,15,1860.1333333333334,15.80426248338334
la31,reference,16,1857.3333333333333,14.584671531377076
la31,reference,17,1854.6666666666667,15.532687076487827
la31,reference,18,1852,15.040176081140944
la31,reference,19,1849.7,14.830420739491675
la31,reference,20,1847.6,15.372613355552476
la31,reference,21,1844.8333333333333,16.91985842716783
la31,reference,22,1841.8666666666666,16.769704484747106
la31,reference,23,1840.2,16.371548069956503
la31,reference,24,1837.9666666666667,16.28090341756114
la31,reference,25,1836.7,15.662716547750342
la31,reference,26,1832.5666666666666,16.2982616659978
la31,reference,27,1831.2666666666667,16.14574425262782
la31,reference,28,1830.6,15.187562969927638
la31,reference,29,1829.7666666666667,14.724325014289679
la31,reference,30,1827.1333333333334,14.009192384444145
la31,reference,31,1826.8,13.89467772082236
la31,reference,32,1824.9,15.047854698743032
la31,reference,33,1824.3666666666666,15.619358751757128
la31,reference,34,1823.3,15.026757743301184
la31,reference,35,1822.8333333333333,14.338478092984223
la31,reference,36,1820.6333333333334,15.109903884614846
la31,reference,37,1819.9333333333334,14.388533109996699
la31,reference,38,1818.9333333333334,14.105350741482109
la31,reference,39,1818.2333333333333,13.469463121505964
la31,reference,40,1817.8,12.941246542314442
la31,reference,41,1816.6,12.77281596149443
la31,reference,42,1816.3666666666666,12.70754143000928
la31,reference,43,1816.2,12.557179564722711
la31,reference,44,1815.5666666666666,12.35867232388639
la31,reference,45,1815.5333333333333,12.364390843043592
la31,reference,46,1815,13.085922944536424
la31,reference,47,1814.5666666666666,13.252672686418137
la31,reference,48,1812.2333333333333,13.62979326210842
la31,reference,49,1811.3666666666666,13.20262077779631
la31,reference,50,1810.2,13.105408201881048
la31,reference,51,1808.9666666666667,12.366482323501346
la31,reference,52,1808.0333333333333,12.358114277904503
la31,reference,53,1807.8666666666666,12.21850866607658
la31,reference,54,1807.2,12.172325876404201
la31,reference,55,1806.4333333333334,12.400454200061226
la31,reference,56,1804.7666666666667,13.069267275805357
la31,reference,57,1804.0333333333333,13.189555254673751
la31,reference,58,1802.8,12.565415041788862
la31,reference,59,1801.8666666666666,12.648383659401002
la31,reference,60,1801.2333333333333,11.976077687690958
la31,reference,61,1800.6333333333334,12.217803102181593
la31,reference,62,1800.3666666666666,12.20368325783127
la31,reference,63,1799.6666666666667,12.1693037608151
la31,reference,64,1799.4333333333334,12.082142232217771
la31,reference,65,1799,11.846722229638328
la31,reference,66,1798.8333333333333,11.962825560974249
la31,reference,67,1798.3666666666666,12.332976074353454
la31,reference,68,1797.7333333333333,12.71147549245965
la31,reference,69,1797.4666666666667,12.516839232322834
la31,reference,70,1797.1,12.696320400972004
la31,reference,71,1796.8333333333333,12.622047851043149
la31,reference,72,1796.5666666666666,12.033525964007257
la31,reference,73,1795.9666666666667,11.81023324051656
la31,reference,74,1795.3,11.160737832487476
la31,reference,75,1795,10.763924422138853
la31,reference,76,1794.2666666666667,10.699446757638464
la31,reference,77,1794.2,10.745969573238401
la31,reference,78,1793.8333333333333,10.840802023178318
la31,reference,79,1792.8333333333333,10.485074230027912
la31,reference,80,1792.2666666666667,10.18089262848026
la31,reference,81,1791.6666666666667,9.928479875775453
la31,reference,82,1791.3666666666666,9.827769709922205
la31,reference,83,1791.2,9.71809545694756
la31,reference,84,1790.4666666666667,7.659716990060148
la31,reference,85,1790.0333333333333,7.346044365241198
la31,reference,86,1790.0333333333333,7.346044365241198
la31,reference,87,1789.9666666666667,7.392835923277734
la31,reference,88,1789.9666666666667,7.392835923277734
la31,reference,89,1789.7333333333333,7.206000054233222
la31,reference,90,1789.3333333333333,6.514351971546779
la31,reference,91,1789.3333333333333,6.514351971546779
la31,reference,92,1789.3333333333333,6.514351971546779
la31,reference,93,1789.3333333333333,6.514351971546779
la31,reference,94,1789.3,6.539798583843495
la31,reference,95,1789.2666666666667,6.564971483160657
la31,reference,96,1789.2666666666667,6.564971483160657
la31,reference,97,1788.8666666666666,6.521758454077653
la31,reference,98,1788.7666666666667,6.430977473476938
la31,reference,99,1788.7666666666667,6.430977473476938
la31,reference,100,1788.7666666666667,6.430977473476938
la31,reference,101,1788.7666666666667,6.430977473476938
la31,reference,102,1788.6333333333334,6.354381238133279
la31,reference,103,1788.4666666666667,6.393603124963281
la31,reference,104,1788.4666666666667,6.393603124963281
la31,reference,105,1787.9666666666667,6.161523173379448
la31,reference,106,1787.9666666666667,6.161523173379448
la31,reference,107,1787.9333333333334,6.141623582562274
la31,reference,108,1787.9333333333334,6.141623582562274
la31,reference,109,1787.9333333333334,6.141623582562274
la31,reference,110,1787.8333333333333,6.080400017089015
la31,reference,111,1787.8333333333333,6.080400017089015
la31,reference,112,1787.8333333333333,6.080400017089015
la31,reference,113,1787.8333333333333,6.080400017089015
la31,reference,114,1787.8333333333333,6.080400017089015
la31,reference,115,1787.6666666666667,5.94418483337567
la31,reference,116,1787.4,5.922487827675589
la31,reference,117,1787.4,5.922487827675589
la31,reference,118,1787.4,5.922487827675589
la31,reference,119,1787.4,5.922487827675589
la31,reference,120,1787.4,5.922487827675589
la31,reference,121,1787.4,5.922487827675589
la31,reference,122,1787.3333333333333,5.90343753355989
la31,reference,123,1787.3333333333333,5.90343753355989
la31,reference,124,1787.3333333333333,5.90343753355989
la31,reference,125,1787.3333333333333,5.90343753355989
la31,reference,126,1787.2,5.689676071017
la31,reference,127,1787.2,5.689676071017
la31,reference,128,1787.2,5.689676071017
la31,reference,129,1787.2,5.689676071017
la31,reference,130,1787.1666666666667,5.669539501663212
la31,reference,131,1787.1,5.671161165538963
la31,reference,132,1787.1,5.671161165538963
la31,reference,133,1787.1,5.671161165538963
la31,reference,134,1787.1,5.671161165538963
la31,reference,135,1787.0666666666666,5.668627111861683
la31,reference,136,1787.0666666666666,5.668627111861683
la31,reference,137,1786.9333333333334,5.656447851686655
la31,reference,138,1786.9333333333334,5.656447851686655
la31,reference,139,1786.9333333333334,5.656447851686655
la31,reference,140,1786.8333333333333,5.681690698674322
la31,reference,141,1786.7,5.6516704884790325
la31,reference,142,1786.7,5.6516704884790325
la31,reference,143,1786.7,5.6516704884790325
la31,reference,144,1786.6333333333334,5.671971823609149
la31,reference,145,1786.6,5.672681054389325
la31,reference,146,1786.5333333333333,5.691695907095755
la31,reference,147,1786.5333333333333,5.691695907095755
la31,reference,148,1786.5333333333333,5.691695907095755
la31,reference,149,1786.5333333333333,5.691695907095755
la31,reference,150,1786.5333333333333,5.691695907095755
la31,smaller_population,0,1964.8,25.976647337494338
la31,smaller_population,1,1957.2,26.727746141287398
la31,smaller_population,2,1946.8666666666666,23.733772435560862
la31,smaller_population,3,1936.9333333333334,24.248616502779093
la31,smaller_population,4,1925.6666666666667,23.342034502430238
la31,smaller_population,5,1920.1333333333334,24.657283086248622
la31,smaller_population,6,1914,25.93892029763183
la31,smaller_population,7,1909.2,24.70990308246529
la31,smaller_population,8,1904.9333333333334,23.066520496513814
la31,smaller_population,9,1900.8666666666666,24.08996547904561
la31,smaller_population,10,1897.4,22.824064735153613
la31,smaller_population,11,1895.8,20.383225016394377
la31,smaller_population,12,1894.4666666666667,19.824633463295683
la31,smaller_population,13,1891.7666666666667,19.533672665837624
la31,smaller_population,14,1888.9,20.112356812460447
la31,smaller_population,15,1885.5,20.16954002518615
la31,smaller_population,16,1884.8666666666666,19.899286650415444
la31,smaller_population,17,1883.2666666666667,20.180108562869414
la31,smaller_population,18,1879.7,22.858108046123938
la31,smaller_population,19,1878.3,23.102694274881028
la31,smaller_population,20,1877.6,22.994152180125248
la31,smaller_population,21,1874.4333333333334,21.968132614646894
la31,smaller_population,22,1873.5,22.034064536530703
la31,smaller_population,23,1872.2666666666667,22.717050156569446
la31,smaller_population,24,1869.8666666666666,23.07220051884105
la31,smaller_population,25,1869.8333333333333,23.130936640894106
la31,smaller_population,26,1868.7666666666667,24.168493787450284
la31,smaller_population,27,1866.5333333333333,24.174271494687293
la31,smaller_population,28,1865.7,24.593453011614347
la31,smaller_population,29,1864.6,25.08275956879958
la31,smaller_population,30,1864,25.15195200486778
la31,smaller_population,31,1863.2333333333333,26.143744993761903
la31,smaller_population,32,1862.8,25.82220375755237
la31,smaller_population,33,1861.9333333333334,26.052908148391147
la31,smaller_population,34,1860.7,26.432934002868468
la31,smaller_population,35,1860.7,26.432934002868468
la31,smaller_population,36,1859.3,27.5482648555535
la31,smaller_population,37,1859.0666666666666,27.632980461676627
la31,smaller_population,38,1857.9666666666667,28.470775498241427
la31,smaller_population,39,1857.9666666666667,28.470775498241427
la31,smaller_population,40,1856.9666666666667,28.63261142092368
la31,smaller_population,41,1856.3666666666666,28.661500470062663
la31,smaller_population,42,1855.7666666666667,28.48917923235651
la31,smaller_population,43,1855.7666666666667,28.48917923235651
la31,smaller_population,44,1854.6333333333334,28.731195749488087
la31,smaller_population,45,1853.5,28.877565567468604
la31,smaller_population,46,1852.7,29.108773413786647
la31,smaller_population,47,1852.3666666666666,28.776766650382644
la31,smaller_population,48,1851.1666666666667,28.68867772981281
la31,smaller_population,49,1851.1666666666667,28.68867772981281
la31,smaller_population,50,1850.5666666666666,28.381250893835716
la31,smaller_population,51,1850.2,28.59515271196658
la31,smaller_population,52,1849.7333333333333,28.862257102615366
la31,smaller_population,53,1849.6666666666667,28.816103416179537
la31,smaller_population,54,1849.3,28.941260368617982
la31,smaller_population,55,1849.0666666666666,28.88136654199959
la31,smaller_population,56,1848.7333333333333,28.68609339075275
la31,smaller_population,57,1848.7,28.701976382748665
la31,smaller_population,58,1848.3666666666666,28.350616770440247
la31,smaller_population,59,1848.2333333333333,28.422530321649013
la31,smaller_population,60,1848.0666666666666,28.662041861635764
la31,smaller_population,61,1847.7333333333333,28.76172424610867
la31,smaller_population,62,1847.7,28.78595203363541
la31,smaller_population,63,1846.6333333333334,29.007113673686337
la31,smaller_population,64,1846.4,29.118781710021146
la31,smaller_population,65,1846.3666666666666,29.09968993001452
la31,smaller_population,66,1845.6333333333334,29.71529657558061
la31,smaller_population,67,1844.6333333333334,30.194179997925534
la31,smaller_population,68,1844.4333333333334,30.334552204891114
la31,smaller_population,69,1843.5666666666666,30.230931103793328
la31,smaller_population,70,1842.9666666666667,30.637461105458883
la31,smaller_population,71,1842.9666666666667,30.637461105458883
la31,smaller_population,72,1842,30.7043746181168
la31,smaller_population,73,1842,30.7043746181168
la31,smaller_population,74,1841.6666666666667,30.57870944406202
la31,smaller_population,75,1841.6666666666667,30.57870944406202
la31,smaller_population,76,1841.2666666666667,30.28591721591399
la31,smaller_population,77,1841.2666666666667,30.28591721591399
la31,smaller_population,78,1841.2666666666667,30.28591721591399
la31,smaller_population,79,1841.1666666666667,30.36681870333011
la31,smaller_population,80,1841.1666666666667,30.36681870333011
la31,smaller_population,81,1840.8666666666666,30.063993050839397
la31,smaller_population,82,1840.8666666666666,30.063993050839397
la31,smaller_population,83,1840.8333333333333,30.095346568156867
la31,smaller_population,84,1840.8333333333333,30.095346568156867
la31,smaller_population,85,1840.7,29.988676023712223
la31,smaller_population,86,1840.4666666666667,29.84411607616845
la31,smaller_population,87,1840.4666666666667,29.84411607616845
la31,smaller_population,88,1840.4666666666667,29.84411607616845
la31,smaller_population,89,1840.0666666666666,29.875527216047278
la31,smaller_population,90,1839.9333333333334,29.921660166615702
la31,smaller_population,91,1839.9333333333334,29.921660166615702
la31,smaller_population,92,1838.9333333333334,27.33563208724458
la31,smaller_population,93,1838.9333333333334,27.33563208724458
la31,smaller_population,94,1838.8666666666666,27.365638324722852
la31,smaller_population,95,1838.8666666666666,27.365638324722852
la31,smaller_population,96,1838.8666666666666,27.365638324722852
la31,smaller_population,97,1838.8666666666666,27.365638324722852
la31,smaller_population,98,1838.3666666666666,27.705947741051652
la31,smaller_population,99,1838.0666666666666,27.54423819006916
la31,smaller_population,100,1838.0333333333333,27.519877873292234
la31,smaller_population,101,1838,27.54432165024969
la31,smaller_population,102,1837.8666666666666,27.653936968993357
la31,smaller_population,103,1837.5666666666666,27.588957477814265
la31,smaller_population,104,1837.5666666666666,27.588957477814265
la31,smaller_population,105,1837.3333333333333,27.693312193197205
la31,smaller_population,106,1836.8666666666666,28.181350318022847
la31,smaller_population,107,1836.8666666666666,28.181350318022847
la31,smaller_population,108,1836.8666666666666,28.181350318022847
la31,smaller_population,109,1836.8666666666666,28.181350318022847
la31,smaller_population,110,1836.8333333333333,28.157296271718515
la31,smaller_population,111,1836.8333333333333,28.157296271718515
la31,smaller_population,112,1836.8333333333333,28.157296271718515
la31,smaller_population,113,1836.8333333333333,28.157296271718515
la31,smaller_population,114,1836.6666666666667,28.263944783286068
la31,smaller_population,115,1836.6666666666667,28.263944783286068
la31,smaller_population,116,1836.6666666666667,28.263944783286068
la31,smaller_population,117,1836.6666666666667,28.263944783286068
la31,smaller_population,118,1836.6666666666667,28.263944783286068
la31,smaller_population,119,1836.6666666666667,28.263944783286068
la31,smaller_population,120,1836.6666666666667,28.263944783286068
la31,smaller_population,121,1836.6666666666667,28.263944783286068
la31,smaller_population,122,1836.6666666666667,28.263944783286068
la31,smaller_population,123,1836.6666666666667,28.263944783286068
la31,smaller_population,124,1836.6666666666667,28.263944783286068
la31,smaller_population,125,1836.6666666666667,28.263944783286068
la31,smaller_population,126,1836.6666666666667,28.263944783286068
la31,smaller_population,127,1836.6333333333334,28.26534777881693
la31,smaller_population,128,1836.6333333333334,28.26534777881693
la31,smaller_population,129,1836.6333333333334,28.26534777881693
la31,smaller_population,130,1836.6333333333334,28.26534777881693
la31,smaller_population,131,1836.6333333333334,28.26534777881693
la31,smaller_population,132,1836.6333333333334,28.26534777881693
la31,smaller_population,133,1836.3,28.441288588102406
la31,smaller_population,134,1836.3,28.441288588102406
la31,smaller_population,135,1836.3,28.441288588102406
la31,smaller_population,136,1836.2333333333333,28.381250893835716
la31,smaller_population,137,1835.9,28.578204861457767
la31,smaller_population,138,1835.5,28.311993315858942
la31,smaller_population,139,1835.4666666666667,28.36186528243251
la31,smaller_population,140,1835.4666666666667,28.36186528243251
la31,smaller_population,141,1835.4666666666667,28.36186528243251
la31,smaller_population,142,1835.4666666666667,28.36186528243251
la31,smaller_population,143,1835.4666666666667,28.36186528243251
la31,smaller_population,144,1835.4666666666667,28.36186528243251
la31,smaller_population,145,1835.4666666666667,28.36186528243251
la31,smaller_population,146,1835.3,28.494585087527504
la31,smaller_population,147,1834.7666666666667,28.12004234721554
la31,smaller_population,148,1834.7666666666667,28.12004234721554
la31,smaller_population,149,1834.7666666666667,28.12004234721554
la31,smaller_population,150,1834.7666666666667,28.12004234721554
la31,lower_mutation,0,1946.7666666666667,18.598634234865173
la31,lower_mutation,1,1925.9666666666667,21.27080455546479
la31,lower_mutation,2,1913.2666666666667,25.7600778181162
la31,lower_mutation,3,1907.4,25.060753765805703
la31,lower_mutation,4,1902.6,23.191258757528033
la31,lower_mutation,5,1897.0666666666666,22.486675492669956
la31,lower_mutation,6,1891.3,19.813179173608592
la31,lower_mutation,7,1885.5666666666666,16.8557435894719
la31,lower_mutation,8,1883.4333333333334,17.442878861830856
la31,lower_mutation,9,1879.3,16.915917824997525
la31,lower_mutation,10,1876.2666666666667,17.385950200314507
la31,lower_mutation,11,1874.6333333333334,16.026881154492596
la31,lower_mutation,12,1872.6333333333334,15.432798332376928
la31,lower_mutation,13,1869.9,17.48171458489087
la31,lower_mutation,14,1866.8666666666666,19.195425700309226
la31,lower_mutation,15,1864.8,19.432287387321345
la31,lower_mutation,16,1861.4333333333334,19.66913095801841
la31,lower_mutation,17,1859.5333333333333,18.37864828118973
la31,lower_mutation,18,1856.5666666666666,18.71138936460954
la31,lower_mutation,19,1854.7,19.237445525454454
la31,lower_mutation,20,1851.9666666666667,18.310508257382647
la31,lower_mutation,21,1849.4333333333334,16.270733898911732
la31,lower_mutation,22,1848.3,16.26960356001338
la31,lower_mutation,23,1845.7,15.896540504147435
la31,lower_mutation,24,1844.5,16.076862792267008
la31,lower_mutation,25,1841.2666666666667,15.301416056474425
la31,lower_mutation,26,1837.8333333333333,15.19546968180236
la31,lower_mutation,27,1835.3666666666666,14.898468639967396
la31,lower_mutation,28,1833.7666666666667,13.775749139985676
la31,lower_mutation,29,1830.4,13.182014915838144
la31,lower_mutation,30,1827.6,13.042635654942838
la31,lower_mutation,31,1826.4,13.01617031446548
la31,lower_mutation,32,1825.3333333333333,12.203259410087334
la31,lower_mutation,33,1824.6,11.860104087465558
la31,lower_mutation,34,1822.6,11.012845164656119
la31,lower_mutation,35,1821.9333333333334,11.41062219384091
la31,lower_mutation,36,1819.9,10.639386811472638
la31,lower_mutation,37,1819.0666666666666,10.957388731631818
la31,lower_mutation,38,1818.5333333333333,12.187425213445756
la31,lower_mutation,39,1818.4,12.192705563799908
la31,lower_mutation,40,1816.7,12.77160103915904
la31,lower_mutation,41,1815.9,11.911599678319941
la31,lower_mutation,42,1815.5666666666666,11.764010966629899
la31,lower_mutation,43,1814.7,12.323652615726534
la31,lower_mutation,44,1813.4666666666667,11.291538893114287
la31,lower_mutation,45,1813.4666666666667,11.291538893114287
la31,lower_mutation,46,1813.1333333333334,11.72010748842475
la31,lower_mutation,47,1812.5666666666666,11.44004862942803
la31,lower_mutation,48,1812.1666666666667,11.417117618411561
la31,lower_mutation,49,1811.6333333333334,12.024352684085093
la31,lower_mutation,50,1811.4,12.422449089423163
la31,lower_mutation,51,1810.8666666666666,12.087991571385425
la31,lower_mutation,52,1810.1666666666667,11.712308095313247
la31,lower_mutation,53,1809.7333333333333,11.12292858153306
la31,lower_mutation,54,1807.8666666666666,11.816800819561756
la31,lower_mutation,55,1807,11.450041409351412
la31,lower_mutation,56,1806.3,11.25917250588343
la31,lower_mutation,57,1805.6,10.826531905621868
la31,lower_mutation,58,1805.5333333333333,10.79186581718342
la31,lower_mutation,59,1805.2,10.545141061171254
la31,lower_mutation,60,1803.6333333333334,10.38727116709921
la31,lower_mutation,61,1803.0333333333333,10.111391095445645
la31,lower_mutation,62,1802.4,10.14923132812156
la31,lower_mutation,63,1801.8333333333333,10.027834824346073
la31,lower_mutation,64,1801.6,10.216956831491053
la31,lower_mutation,65,1801.5,10.187043833662713
la31,lower_mutation,66,1801.2,10.039233381914762
la31,lower_mutation,67,1800.2333333333333,9.95050971951492
la31,lower_mutation,68,1799.7333333333333,9.765997780241308
la31,lower_mutation,69,1798.4666666666667,9.039123139245133
la31,lower_mutation,70,1798.1666666666667,8.835989624466416
la31,lower_mutation,71,1797.7666666666667,8.684839479323104
la31,lower_mutation,72,1796.8,7.535662339605705
la31,lower_mutation,73,1796.8,7.535662339605705
la31,lower_mutation,74,1796.6333333333334,7.331948667603164
la31,lower_mutation,75,1795.9,7.5946896147787095
la31,lower_mutation,76,1795.0666666666666,7.606409880118729
la31,lower_mutation,77,1794,7.542980294561158
la31,lower_mutation,78,1793.7,7.575596027535641
la31,lower_mutation,79,1793.5666666666666,7.514048145988278
la31,lower_mutation,80,1792.8,7.544808674249764
la31,lower_mutation,81,1792.4333333333334,7.546103508494933
la31,lower_mutation,82,1791.7,7.187872928855887
la31,lower_mutation,83,1791.6333333333334,7.179872889727483
la31,lower_mutation,84,1790.7,6.963698977431165
la31,lower_mutation,85,1790.6333333333334,6.920650424551913
la31,lower_mutation,86,1790.5666666666666,6.891690815674378
la31,lower_mutation,87,1790.1333333333334,6.273828140794891
la31,lower_mutation,88,1789.8666666666666,6.095409993470968
la31,lower_mutation,89,1789.6666666666667,6.019126602545527
la31,lower_mutation,90,1789.6,5.980427847686093
la31,lower_mutation,91,1789.0666666666666,6.068194830898817
la31,lower_mutation,92,1789.0666666666666,6.068194830898817
la31,lower_mutation,93,1788.7666666666667,5.8820787630490505
